order_id,date,category,product,region,quantity,unit_price,revenue
128091,2025-03-30,Electronics,Smartwatch,South,1,3398.38,7518.91
128092,2025-03-30,Apparel,Formal Shirt,West,1,889.07,807.72
128093,2025-03-30,Office Supplies,Ergonomic Chair,West,1,7216.27,11784.16
128094,2025-03-30,Apparel,Running Shoes,West,2,3165.11,9318.09
128095,2025-03-30,Home & Kitchen,Coffee Maker,North,1,2582.38,3280.92
128096,2025-03-30,Home & Kitchen,Vacuum Cleaner,West,2,6066.96,15907.57
128097,2025-03-30,Beauty & Personal Care,Hair Dryer,South,1,1498.24,1872.8
128098,2025-03-30,Electronics,Bluetooth Speaker,South,1,1529.38,2179.37
128099,2025-03-30,Electronics,Wireless Earbuds,Central,1,1969.37,2247.05
128100,2025-03-30,Electronics,Bluetooth Speaker,South,1,1606.33,2289.02
128101,2025-03-30,Electronics,Bluetooth Speaker,North,3,1417.49,5090.22
128102,2025-03-30,Home & Kitchen,Coffee Maker,South,2,2509.27,7590.55
128103,2025-03-30,Electronics,Laptop Stand,South,1,799.34,1278.94
128104,2025-03-30,Apparel,Denim Jacket,North,1,2113.46,1908.46
128105,2025-03-30,Office Supplies,Ergonomic Chair,North,1,7479.46,11151.87
128106,2025-03-30,Apparel,Denim Jacket,South,2,2158.61,4641.0
128107,2025-03-30,Electronics,Bluetooth Speaker,North,1,1589.02,1902.06
128108,2025-03-30,Office Supplies,Notebook Set,South,1,310.68,279.61
128109,2025-03-30,Electronics,Wireless Earbuds,Central,1,2031.36,2317.79
128110,2025-03-30,Beauty & Personal Care,Hair Dryer,Central,1,1626.85,1138.79
128111,2025-03-30,Beauty & Personal Care,Sunscreen SPF50,West,1,453.32,740.28
128112,2025-03-30,Office Supplies,Ergonomic Chair,West,2,7343.06,23982.43
128113,2025-03-30,Electronics,Laptop Stand,North,2,835.66,2246.25
128114,2025-03-30,Office Supplies,Ergonomic Chair,West,1,6903.09,11272.75
128115,2025-03-30,Apparel,Denim Jacket,South,1,2111.53,2269.9
128116,2025-03-30,Home & Kitchen,Vacuum Cleaner,Central,2,6240.52,9959.86
128117,2025-03-30,Electronics,Bluetooth Speaker,North,1,1429.43,1711.03
128118,2025-03-30,Home & Kitchen,Blender,North,1,1644.97,1606.31
128119,2025-03-30,Electronics,Bluetooth Speaker,East,1,1423.27,1379.15
128120,2025-03-30,Apparel,Formal Shirt,North,1,964.99,800.46
128121,2025-03-30,Office Supplies,Desk Lamp,South,1,1040.8,1392.07
128122,2025-03-30,Electronics,Wireless Earbuds,West,2,1881.03,7051.98
128123,2025-03-30,Home & Kitchen,Vacuum Cleaner,South,1,6318.47,9003.81
128124,2025-03-30,Beauty & Personal Care,Face Serum,West,1,825.3,1613.46
128125,2025-03-30,Office Supplies,Desk Lamp,North,1,1067.83,1199.71
128126,2025-03-30,Apparel,Hoodie,South,1,1379.22,2327.43
128127,2025-03-30,Apparel,Running Shoes,Central,1,2819.82,2526.56
128128,2025-03-30,Apparel,Running Shoes,South,1,2781.39,4450.22
128129,2025-03-30,Apparel,Cotton T-Shirt,North,1,601.46,675.74
128130,2025-03-30,Electronics,Wireless Earbuds,West,1,2059.45,3860.44
128131,2025-03-30,Electronics,Wireless Earbuds,East,2,1965.55,5446.53
128132,2025-03-30,Beauty & Personal Care,Sunscreen SPF50,North,1,467.78,697.45
128133,2025-03-30,Apparel,Running Shoes,North,1,2913.8,3916.14
128134,2025-03-30,Electronics,Smartwatch,East,1,3577.39,5382.18
128135,2025-03-30,Apparel,Hoodie,North,1,1267.93,1797.29
128136,2025-03-30,Home & Kitchen,Non-Stick Pan Set,North,1,1665.68,1748.96
128137,2025-03-30,Electronics,Wireless Earbuds,East,1,1968.13,2726.85
128138,2025-03-30,Home & Kitchen,Non-Stick Pan Set,East,2,1926.58,3275.19
128139,2025-03-30,Electronics,Laptop Stand,Central,1,783.38,701.91
128140,2025-03-30,Office Supplies,Ergonomic Chair,South,1,7117.15,12632.93
128141,2025-03-31,Beauty & Personal Care,Hair Dryer,South,3,1614.11,6052.93
128142,2025-03-31,Electronics,Power Bank,South,1,951.89,1023.28
128143,2025-03-31,Home & Kitchen,Blender,West,1,1699.9,1818.04
128144,2025-03-31,Home & Kitchen,Blender,West,1,1649.96,1764.64
128145,2025-03-31,Home & Kitchen,Air Fryer,South,1,4173.93,8139.16
128146,2025-03-31,Electronics,Smartwatch,East,2,3704.23,11146.02
128147,2025-03-31,Home & Kitchen,Non-Stick Pan Set,East,1,1659.59,1410.65
128148,2025-03-31,Electronics,Power Bank,South,1,909.0,977.18
128149,2025-03-31,Office Supplies,Notebook Set,South,1,284.76,256.28
128150,2025-03-31,Beauty & Personal Care,Perfume,West,1,2683.65,3734.29
128151,2025-03-31,Apparel,Running Shoes,South,1,2765.8,4425.28
128152,2025-03-31,Apparel,Cotton T-Shirt,West,1,592.4,728.94
128153,2025-03-31,Apparel,Running Shoes,West,1,3046.09,4483.84
128154,2025-03-31,Beauty & Personal Care,Sunscreen SPF50,North,1,422.2,629.49
128155,2025-03-31,Beauty & Personal Care,Sunscreen SPF50,North,1,417.29,622.17
128156,2025-03-31,Home & Kitchen,Non-Stick Pan Set,North,1,1867.33,1960.7
128157,2025-03-31,Apparel,Hoodie,North,2,1277.79,3622.52
128158,2025-03-31,Office Supplies,Wireless Mouse,East,1,846.32,820.09
128159,2025-03-31,Apparel,Formal Shirt,East,1,941.34,632.11
128160,2025-03-31,Office Supplies,Wireless Mouse,East,1,819.68,794.27
128161,2025-03-31,Apparel,Hoodie,South,1,1257.35,2121.79
128162,2025-03-31,Apparel,Formal Shirt,South,1,900.97,889.71
128163,2025-03-31,Apparel,Formal Shirt,South,2,836.77,1652.62
128164,2025-03-31,Electronics,Power Bank,West,1,868.87,859.31
128165,2025-03-31,Electronics,Laptop Stand,South,1,800.06,1280.1
128166,2025-03-31,Apparel,Cotton T-Shirt,Central,1,636.87,477.02
128167,2025-03-31,Office Supplies,Wireless Mouse,Central,1,801.47,639.58
128168,2025-03-31,Electronics,Bluetooth Speaker,West,1,1392.18,1825.15
128169,2025-03-31,Office Supplies,Desk Lamp,East,2,1159.17,2108.53
128170,2025-03-31,Home & Kitchen,Air Fryer,North,1,4046.06,6627.44
128171,2025-03-31,Office Supplies,Desk Lamp,South,1,1075.13,1437.99
128172,2025-03-31,Electronics,Smartwatch,North,1,3222.46,5988.94
128173,2025-03-31,Electronics,Bluetooth Speaker,East,1,1551.18,1503.09
128174,2025-03-31,Electronics,Bluetooth Speaker,West,1,1604.56,2103.57
128175,2025-03-31,Office Supplies,Desk Organizer,North,1,599.19,541.07
128176,2025-03-31,Home & Kitchen,Non-Stick Pan Set,Central,1,1758.18,1230.73
128177,2025-03-31,Electronics,Bluetooth Speaker,East,1,1430.65,1386.3
128178,2025-03-31,Beauty & Personal Care,Electric Trimmer,South,1,1029.69,1467.31
128179,2025-03-31,Apparel,Hoodie,West,1,1292.41,2006.47
128180,2025-03-31,Apparel,Formal Shirt,South,1,854.31,843.63
128181,2025-03-31,Electronics,Laptop Stand,North,1,791.17,1063.34
128182,2025-03-31,Beauty & Personal Care,Hair Dryer,South,1,1574.98,1968.72
128183,2025-03-31,Home & Kitchen,Non-Stick Pan Set,East,1,1823.79,1550.22
128184,2025-03-31,Apparel,Cotton T-Shirt,South,1,618.54,827.3
128185,2025-03-31,Home & Kitchen,Air Fryer,East,1,3935.41,5218.36
128186,2025-03-31,Home & Kitchen,Vacuum Cleaner,East,1,6459.19,6258.96
128187,2025-03-31,Apparel,Cotton T-Shirt,West,1,569.07,700.25
128188,2025-03-31,Home & Kitchen,Non-Stick Pan Set,West,2,1770.52,4072.2
128189,2025-03-31,Home & Kitchen,Coffee Maker,North,2,2458.71,6247.59
128190,2025-03-31,Apparel,Denim Jacket,South,1,2319.99,2493.99
128191,2025-03-31,Apparel,Cotton T-Shirt,East,3,630.03,1719.03
128192,2025-03-31,Electronics,Smartwatch,South,3,3729.52,24754.71
128193,2025-03-31,Office Supplies,Notebook Set,South,1,301.5,271.35
128194,2025-04-01,Apparel,Denim Jacket,South,1,2223.6,2362.58
128195,2025-04-01,Apparel,Denim Jacket,North,1,2240.87,1999.98
128196,2025-04-01,Apparel,Cotton T-Shirt,South,1,596.3,801.28
128197,2025-04-01,Electronics,Power Bank,Central,1,940.14,559.38
128198,2025-04-01,Electronics,Power Bank,North,1,865.65,772.59
128199,2025-04-01,Home & Kitchen,Non-Stick Pan Set,West,1,1937.26,2227.85
128200,2025-04-01,Home & Kitchen,Non-Stick Pan Set,North,1,1800.12,1890.13
128201,2025-04-01,Electronics,Wireless Earbuds,South,2,1881.96,7880.72
128202,2025-04-01,Beauty & Personal Care,Face Serum,Central,2,792.09,1940.61
128203,2025-04-01,Home & Kitchen,Vacuum Cleaner,East,1,5835.68,5704.38
128204,2025-04-01,Home & Kitchen,Blender,South,2,1521.96,3519.54
128205,2025-04-01,Electronics,Laptop Stand,West,1,784.09,1172.21
128206,2025-04-01,Electronics,Smartwatch,South,1,3317.47,7567.97
128207,2025-04-01,Home & Kitchen,Coffee Maker,East,1,2492.8,2595.63
128208,2025-04-01,Apparel,Formal Shirt,East,1,864.01,569.17
128209,2025-04-01,Beauty & Personal Care,Hair Dryer,South,1,1715.66,2144.57
128210,2025-04-01,Electronics,Laptop Stand,West,2,844.72,2525.73
128211,2025-04-01,Home & Kitchen,Non-Stick Pan Set,North,1,1886.38,1980.7
128212,2025-04-01,Office Supplies,Ergonomic Chair,South,3,6974.67,37924.79
128213,2025-04-01,Beauty & Personal Care,Hair Dryer,East,2,1494.25,2540.22
128214,2025-04-01,Electronics,Smartwatch,West,1,3343.65,7017.49
128215,2025-04-01,Home & Kitchen,Coffee Maker,South,1,2642.42,4046.21
128216,2025-04-01,Home & Kitchen,Coffee Maker,East,3,2632.74,8224.02
128217,2025-04-01,Beauty & Personal Care,Sunscreen SPF50,South,1,477.47,865.41
128218,2025-04-01,Apparel,Denim Jacket,South,1,2299.67,2443.4
128219,2025-04-01,Electronics,Bluetooth Speaker,North,2,1530.11,3695.21
128220,2025-04-01,Home & Kitchen,Blender,East,1,1696.05,1333.52
128221,2025-04-01,Home & Kitchen,Non-Stick Pan Set,East,2,1694.88,2881.29
128222,2025-04-01,Electronics,Power Bank,South,1,938.4,997.05
128223,2025-04-01,Home & Kitchen,Coffee Maker,South,1,2366.14,3623.15
128224,2025-04-01,Apparel,Denim Jacket,North,1,2371.49,2116.55
128225,2025-04-01,Home & Kitchen,Non-Stick Pan Set,South,1,1878.4,2348.0
128226,2025-04-01,Apparel,Running Shoes,South,2,2922.22,9497.22
128227,2025-04-01,Apparel,Cotton T-Shirt,North,1,634.91,716.65
128228,2025-04-01,Office Supplies,Desk Lamp,East,3,1183.83,3245.17
128229,2025-04-01,Electronics,Power Bank,West,2,876.86,1714.27
128230,2025-04-02,Beauty & Personal Care,Perfume,South,1,2304.78,3529.2
128231,2025-04-02,Beauty & Personal Care,Sunscreen SPF50,South,1,433.93,786.49
128232,2025-04-02,Home & Kitchen,Vacuum Cleaner,North,1,6447.16,7784.94
128233,2025-04-02,Home & Kitchen,Blender,South,1,1486.79,1719.1
128234,2025-04-02,Electronics,Laptop Stand,South,1,820.64,1333.54
128235,2025-04-02,Beauty & Personal Care,Sunscreen SPF50,North,1,425.7,648.13
128236,2025-04-02,Electronics,Wireless Earbuds,West,1,1969.25,3793.27
128237,2025-04-02,Electronics,Power Bank,South,1,913.8,970.91
128238,2025-04-02,Electronics,Smartwatch,Central,1,3355.2,4286.27
128239,2025-04-02,Electronics,Smartwatch,West,1,3617.03,7591.23
128240,2025-04-02,Electronics,Laptop Stand,North,1,784.08,1070.27
128241,2025-04-02,Beauty & Personal Care,Perfume,East,2,2541.4,5292.46
128242,2025-04-02,Beauty & Personal Care,Face Serum,East,1,784.41,1166.8
128243,2025-04-02,Home & Kitchen,Coffee Maker,South,1,2541.19,3891.2
128244,2025-04-02,Office Supplies,Desk Lamp,North,1,1088.81,1229.0
128245,2025-04-02,Home & Kitchen,Coffee Maker,West,1,2303.29,3244.77
128246,2025-04-02,Apparel,Hoodie,South,1,1394.91,2397.5
128247,2025-04-02,Apparel,Denim Jacket,North,1,2260.49,2017.49
128248,2025-04-02,Apparel,Formal Shirt,North,1,834.37,678.97
128249,2025-04-02,Electronics,Laptop Stand,South,1,789.1,1282.29
128250,2025-04-02,Electronics,Laptop Stand,North,1,826.53,1128.21
128251,2025-04-02,Home & Kitchen,Blender,East,2,1723.36,2709.98
128252,2025-04-02,Home & Kitchen,Blender,West,1,1713.28,1822.5
128253,2025-04-02,Electronics,Bluetooth Speaker,Central,2,1401.93,2257.11
128254,2025-04-02,Apparel,Denim Jacket,North,1,2293.51,2046.96
128255,2025-04-02,Home & Kitchen,Air Fryer,East,3,3954.9,16136.01
128256,2025-04-02,Apparel,Running Shoes,South,1,2970.83,4827.6
128257,2025-04-02,Home & Kitchen,Vacuum Cleaner,West,1,5914.4,7821.8
128258,2025-04-02,Beauty & Personal Care,Perfume,West,1,2461.03,3466.97
128259,2025-04-02,Home & Kitchen,Blender,East,1,1606.38,1263.02
128260,2025-04-02,Office Supplies,Desk Organizer,North,1,552.71,493.3
128261,2025-04-02,Apparel,Hoodie,South,2,1196.1,4111.6
128262,2025-04-02,Electronics,Smartwatch,North,3,3472.7,19963.68
128263,2025-04-02,Home & Kitchen,Coffee Maker,West,1,2457.22,3461.62
128264,2025-04-02,Home & Kitchen,Blender,South,1,1531.72,1771.05
128265,2025-04-02,Office Supplies,Notebook Set,West,1,278.89,224.51
128266,2025-04-02,Electronics,Power Bank,South,2,939.89,1997.27
128267,2025-04-02,Apparel,Running Shoes,North,2,3085.58,8423.64
128268,2025-04-02,Apparel,Running Shoes,Central,1,2835.59,2580.39
128269,2025-04-02,Home & Kitchen,Blender,Central,1,1481.23,959.1
128270,2025-04-02,Beauty & Personal Care,Electric Trimmer,North,1,919.11,1109.83
128271,2025-04-02,Home & Kitchen,Air Fryer,South,3,3744.58,22467.48
128272,2025-04-02,Electronics,Power Bank,West,1,868.58,849.03
128273,2025-04-02,Office Supplies,Desk Organizer,North,1,602.89,538.08
128274,2025-04-02,Electronics,Laptop Stand,East,1,810.98,896.13
128275,2025-04-02,Beauty & Personal Care,Hair Dryer,East,1,1710.51,1453.93
128276,2025-04-02,Apparel,Hoodie,West,2,1305.83,4129.69
128277,2025-04-02,Electronics,Laptop Stand,Central,1,789.82,718.74
128278,2025-04-02,Home & Kitchen,Non-Stick Pan Set,North,1,1793.2,1882.86
128279,2025-04-02,Home & Kitchen,Blender,Central,1,1537.25,995.37
128280,2025-04-03,Apparel,Running Shoes,Central,2,2898.24,5274.79
128281,2025-04-03,Apparel,Running Shoes,South,1,2837.99,4611.73
128282,2025-04-03,Electronics,Bluetooth Speaker,North,1,1586.7,1915.94
128283,2025-04-03,Office Supplies,Wireless Mouse,North,1,819.82,989.93
128284,2025-04-03,Electronics,Bluetooth Speaker,Central,1,1595.59,1284.45
128285,2025-04-03,Home & Kitchen,Coffee Maker,West,1,2389.97,3366.87
128286,2025-04-03,Home & Kitchen,Non-Stick Pan Set,West,1,1766.11,2031.02
128287,2025-04-03,Office Supplies,Desk Lamp,South,1,1028.71,1382.33
128288,2025-04-03,Beauty & Personal Care,Hair Dryer,West,1,1526.25,1755.19
128289,2025-04-03,Apparel,Cotton T-Shirt,South,1,570.25,766.27
128290,2025-04-03,Electronics,Laptop Stand,Central,1,823.23,749.14
128291,2025-04-03,Office Supplies,Ergonomic Chair,West,1,7198.75,12003.91
128292,2025-04-03,Beauty & Personal Care,Hair Dryer,North,1,1610.83,1691.38
128293,2025-04-03,Beauty & Personal Care,Hair Dryer,East,1,1691.96,1438.16
128294,2025-04-03,Beauty & Personal Care,Face Serum,Central,1,804.67,985.72
128295,2025-04-03,Electronics,Bluetooth Speaker,South,1,1499.09,2154.93
128296,2025-04-03,Office Supplies,Notebook Set,South,1,317.54,277.85
128297,2025-04-03,Home & Kitchen,Blender,South,1,1523.67,1761.74
128298,2025-04-03,Office Supplies,Wireless Mouse,North,1,808.73,976.54
128299,2025-04-03,Beauty & Personal Care,Perfume,Central,2,2411.99,4136.56
128300,2025-04-03,Electronics,Smartwatch,West,1,3516.42,7380.08
128301,2025-04-03,Home & Kitchen,Non-Stick Pan Set,North,2,1658.91,3483.72
128302,2025-04-03,Beauty & Personal Care,Sunscreen SPF50,South,1,480.43,870.79
128303,2025-04-03,Apparel,Hoodie,Central,1,1282.35,1234.26
128304,2025-04-03,Apparel,Cotton T-Shirt,South,1,609.69,819.27
128305,2025-04-03,Home & Kitchen,Air Fryer,West,1,3693.89,6796.75
128306,2025-04-03,Office Supplies,Desk Organizer,East,1,586.12,423.47
128307,2025-04-03,Office Supplies,Desk Organizer,North,1,635.58,567.25
128308,2025-04-03,Home & Kitchen,Non-Stick Pan Set,East,1,1906.8,1620.78
128309,2025-04-03,Home & Kitchen,Vacuum Cleaner,North,1,5765.91,6962.34
128310,2025-04-03,Electronics,Smartwatch,North,1,3494.55,6696.43
128311,2025-04-03,Office Supplies,Notebook Set,South,1,320.46,280.41
128312,2025-04-03,Electronics,Wireless Earbuds,Central,1,1848.23,2167.05
128313,2025-04-03,Office Supplies,Notebook Set,South,1,293.98,257.24
128314,2025-04-03,Apparel,Hoodie,North,1,1234.48,1782.28
128315,2025-04-03,Apparel,Formal Shirt,East,1,865.96,570.45
128316,2025-04-03,Home & Kitchen,Blender,Central,1,1475.01,955.07
128317,2025-04-03,Electronics,Power Bank,West,1,853.8,834.59
128318,2025-04-03,Apparel,Hoodie,East,1,1324.87,1548.44
128319,2025-04-03,Office Supplies,Desk Lamp,Central,2,1170.7,1761.9
128320,2025-04-03,Beauty & Personal Care,Perfume,Central,1,2530.63,2170.02
128321,2025-04-03,Electronics,Bluetooth Speaker,Central,1,1467.89,1181.65
128322,2025-04-03,Home & Kitchen,Coffee Maker,West,1,2645.84,3727.33
128323,2025-04-03,Electronics,Wireless Earbuds,North,1,2079.93,3658.07
128324,2025-04-03,Beauty & Personal Care,Sunscreen SPF50,South,2,470.65,1706.09
128325,2025-04-03,Apparel,Hoodie,North,1,1321.43,1907.82
128326,2025-04-03,Electronics,Laptop Stand,North,1,785.91,1072.76
128327,2025-04-03,Electronics,Power Bank,West,1,893.28,873.18
128328,2025-04-03,Electronics,Smartwatch,South,1,3421.69,7805.73
128329,2025-04-04,Electronics,Bluetooth Speaker,West,1,1521.4,2012.05
128330,2025-04-04,Office Supplies,Desk Organizer,East,2,638.84,923.12
128331,2025-04-04,Office Supplies,Desk Organizer,Central,1,568.9,338.5
128332,2025-04-04,Electronics,Wireless Earbuds,West,1,2091.12,4028.02
128333,2025-04-04,Apparel,Hoodie,North,1,1199.86,1732.3
128334,2025-04-04,Electronics,Bluetooth Speaker,South,1,1415.8,2035.21
128335,2025-04-04,Apparel,Formal Shirt,East,1,827.37,545.03
128336,2025-04-04,Electronics,Bluetooth Speaker,West,1,1573.45,2080.89
128337,2025-04-04,Electronics,Wireless Earbuds,North,1,1866.04,3281.9
128338,2025-04-04,Office Supplies,Notebook Set,East,1,296.81,176.6
128339,2025-04-04,Electronics,Power Bank,East,1,861.91,622.73
128340,2025-04-04,Apparel,Cotton T-Shirt,Central,1,594.47,447.34
128341,2025-04-04,Apparel,Running Shoes,West,1,3023.76,4520.52
128342,2025-04-04,Office Supplies,Ergonomic Chair,Central,1,6616.01,6715.25
128343,2025-04-04,Beauty & Personal Care,Sunscreen SPF50,Central,1,424.01,430.37
128344,2025-04-04,Home & Kitchen,Blender,North,1,1651.94,1604.44
128345,2025-04-04,Beauty & Personal Care,Face Serum,Central,1,741.82,908.72
128346,2025-04-04,Apparel,Cotton T-Shirt,South,1,635.23,853.58
128347,2025-04-04,Apparel,Denim Jacket,East,2,2240.71,3237.83
128348,2025-04-04,Apparel,Denim Jacket,South,2,2346.76,4986.87
128349,2025-04-04,Electronics,Power Bank,West,1,845.97,826.94
128350,2025-04-04,Electronics,Smartwatch,East,1,3257.67,5053.46
128351,2025-04-04,Home & Kitchen,Coffee Maker,South,3,2557.87,11750.22
128352,2025-04-04,Apparel,Formal Shirt,North,1,887.55,722.24
128353,2025-04-04,Home & Kitchen,Non-Stick Pan Set,South,2,1830.68,4576.71
128354,2025-04-04,Electronics,Smartwatch,South,1,3468.15,7911.72
128355,2025-04-04,Electronics,Bluetooth Speaker,West,1,1592.45,2106.01
128356,2025-04-04,Electronics,Power Bank,North,1,892.95,796.95
128357,2025-04-04,Apparel,Hoodie,Central,2,1346.15,2591.34
128358,2025-04-04,Office Supplies,Notebook Set,East,1,308.16,183.35
128359,2025-04-04,Electronics,Wireless Earbuds,South,1,2140.86,4482.42
128360,2025-04-04,Office Supplies,Notebook Set,South,1,289.01,252.88
128361,2025-04-04,Home & Kitchen,Air Fryer,East,1,3828.79,5207.15
128362,2025-04-04,Apparel,Formal Shirt,West,1,856.43,763.29
128363,2025-04-04,Electronics,Power Bank,Central,1,936.57,557.26
128364,2025-04-04,Beauty & Personal Care,Electric Trimmer,West,2,1061.97,2808.9
128365,2025-04-04,Electronics,Smartwatch,South,1,3617.81,8253.12
128366,2025-04-04,Electronics,Power Bank,North,1,908.01,810.4
128367,2025-04-04,Home & Kitchen,Air Fryer,West,1,4041.27,7435.93
128368,2025-04-04,Home & Kitchen,Coffee Maker,Central,1,2397.58,2055.92
128369,2025-04-05,Office Supplies,Notebook Set,South,1,318.5,278.69
128370,2025-04-05,Electronics,Laptop Stand,North,2,764.54,2087.2
128371,2025-04-05,Beauty & Personal Care,Hair Dryer,East,1,1700.33,1445.28
128372,2025-04-05,Home & Kitchen,Vacuum Cleaner,East,1,6377.31,6233.82
128373,2025-04-05,Apparel,Cotton T-Shirt,West,1,642.77,794.63
128374,2025-04-05,Office Supplies,Desk Organizer,West,1,590.03,576.75
128375,2025-04-05,Apparel,Denim Jacket,East,1,2135.22,1542.69
128376,2025-04-05,Electronics,Bluetooth Speaker,Central,2,1456.29,2344.63
128377,2025-04-05,Beauty & Personal Care,Perfume,West,1,2528.94,3562.65
128378,2025-04-05,Apparel,Denim Jacket,South,2,2353.71,5001.64
128379,2025-04-05,Electronics,Wireless Earbuds,Central,2,1980.48,4644.22
128380,2025-04-05,Electronics,Wireless Earbuds,South,1,1860.35,3895.11
128381,2025-04-05,Home & Kitchen,Non-Stick Pan Set,North,1,1754.58,1842.31
128382,2025-04-05,Apparel,Hoodie,North,1,1387.71,2003.5
128383,2025-04-05,Office Supplies,Desk Lamp,South,1,1012.38,1360.39
128384,2025-04-05,Beauty & Personal Care,Sunscreen SPF50,South,1,432.66,784.2
128385,2025-04-05,Electronics,Laptop Stand,North,1,803.19,1096.36
128386,2025-04-05,Electronics,Bluetooth Speaker,South,1,1453.45,2089.34
128387,2025-04-05,Electronics,Power Bank,Central,1,909.33,541.05
128388,2025-04-05,Apparel,Hoodie,East,1,1349.3,1577.0
128389,2025-04-05,Electronics,Wireless Earbuds,South,1,1904.45,3987.45
128390,2025-04-05,Electronics,Bluetooth Speaker,South,1,1574.64,2263.54
128391,2025-04-05,Electronics,Bluetooth Speaker,South,1,1545.98,2222.35
128392,2025-04-05,Beauty & Personal Care,Electric Trimmer,West,1,986.13,1304.15
128393,2025-04-05,Apparel,Running Shoes,West,1,3231.89,4831.68
128394,2025-04-05,Electronics,Power Bank,North,1,957.76,854.8
128395,2025-04-05,Office Supplies,Desk Organizer,East,1,604.19,436.52
128396,2025-04-05,Apparel,Hoodie,South,1,1266.83,2177.36
128397,2025-04-05,Electronics,Smartwatch,North,1,3664.27,7021.66
128398,2025-04-05,Home & Kitchen,Air Fryer,South,1,4132.33,8264.67
128399,2025-04-05,Office Supplies,Desk Lamp,West,1,1106.71,1368.16
128400,2025-04-05,Home & Kitchen,Blender,South,2,1512.2,3496.95
128401,2025-04-05,Electronics,Wireless Earbuds,South,1,2139.43,4479.43
128402,2025-04-05,Electronics,Smartwatch,Central,2,3527.18,9011.95
128403,2025-04-05,Apparel,Running Shoes,East,1,3090.32,3414.8
128404,2025-04-05,Apparel,Running Shoes,East,1,3184.09,3518.42
128405,2025-04-05,Electronics,Laptop Stand,North,1,806.2,1100.46
128406,2025-04-05,Home & Kitchen,Vacuum Cleaner,South,1,6366.38,9151.66
128407,2025-04-05,Office Supplies,Wireless Mouse,South,1,821.92,1181.5
128408,2025-04-05,Office Supplies,Desk Lamp,East,1,1153.86,1054.34
128409,2025-04-05,Electronics,Power Bank,West,1,949.46,928.09
128410,2025-04-05,Electronics,Bluetooth Speaker,West,1,1463.11,1934.97
128411,2025-04-05,Home & Kitchen,Non-Stick Pan Set,West,1,1679.78,1931.75
128412,2025-04-05,Home & Kitchen,Blender,South,1,1472.92,1703.06
128413,2025-04-05,Home & Kitchen,Non-Stick Pan Set,East,1,1776.85,1510.32
128414,2025-04-05,Office Supplies,Wireless Mouse,South,1,799.84,1149.76
128415,2025-04-05,Beauty & Personal Care,Sunscreen SPF50,Central,1,438.56,445.14
128416,2025-04-05,Apparel,Cotton T-Shirt,South,1,600.89,807.44
128417,2025-04-05,Beauty & Personal Care,Electric Trimmer,West,1,970.86,1283.96
128418,2025-04-05,Home & Kitchen,Coffee Maker,South,1,2349.83,3598.18
128419,2025-04-05,Apparel,Cotton T-Shirt,East,1,562.63,514.1
128420,2025-04-05,Electronics,Bluetooth Speaker,West,1,1478.35,1955.12
128421,2025-04-06,Beauty & Personal Care,Sunscreen SPF50,South,1,441.77,800.7
128422,2025-04-06,Office Supplies,Ergonomic Chair,North,1,7160.92,10902.5
128423,2025-04-06,Home & Kitchen,Non-Stick Pan Set,West,1,1777.27,2043.86
128424,2025-04-06,Home & Kitchen,Coffee Maker,North,1,2694.48,3465.77
128425,2025-04-06,Apparel,Running Shoes,West,1,2896.22,4329.85
128426,2025-04-06,Apparel,Cotton T-Shirt,North,1,576.06,650.22
128427,2025-04-06,Office Supplies,Ergonomic Chair,North,1,7422.06,11300.09
128428,2025-04-06,Home & Kitchen,Air Fryer,West,1,4281.09,7877.2
128429,2025-04-06,Home & Kitchen,Air Fryer,North,1,3879.44,6517.46
128430,2025-04-06,Electronics,Bluetooth Speaker,East,1,1615.05,1578.71
128431,2025-04-06,Beauty & Personal Care,Face Serum,West,1,742.14,1493.55
128432,2025-04-06,Apparel,Hoodie,West,1,1339.89,2118.7
128433,2025-04-06,Electronics,Bluetooth Speaker,North,1,1410.4,1703.05
128434,2025-04-06,Beauty & Personal Care,Face Serum,North,1,853.77,1568.8
128435,2025-04-06,Office Supplies,Desk Lamp,North,1,1036.59,1170.05
128436,2025-04-06,Electronics,Bluetooth Speaker,Central,1,1425.46,1147.5
128437,2025-04-06,Electronics,Smartwatch,West,1,3626.82,7611.79
128438,2025-04-06,Home & Kitchen,Air Fryer,East,1,4253.74,5785.08
128439,2025-04-06,Electronics,Smartwatch,East,1,3619.93,5615.42
128440,2025-04-06,Apparel,Cotton T-Shirt,East,1,606.12,553.84
128441,2025-04-06,Electronics,Bluetooth Speaker,South,1,1402.09,2015.51
128442,2025-04-06,Apparel,Denim Jacket,North,3,2138.41,5725.58
128443,2025-04-06,Office Supplies,Ergonomic Chair,West,1,6922.8,11543.77
128444,2025-04-06,Beauty & Personal Care,Hair Dryer,North,1,1585.41,1664.69
128445,2025-04-06,Office Supplies,Desk Lamp,South,1,1072.65,1441.37
128446,2025-04-06,Apparel,Cotton T-Shirt,West,1,605.34,748.35
128447,2025-04-06,Electronics,Bluetooth Speaker,South,2,1504.55,4325.58
128448,2025-04-06,Home & Kitchen,Non-Stick Pan Set,South,1,1877.58,2346.98
128449,2025-04-06,Beauty & Personal Care,Sunscreen SPF50,South,1,464.91,842.65
128450,2025-04-06,Electronics,Wireless Earbuds,West,1,1948.43,3753.17
